Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-08-05 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 21:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 22:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05 23:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 00:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 01:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 02:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 21:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 22:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06 23:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 00:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 01:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 02:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 04:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 05:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 06:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 07:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 08:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
